show_id,type,title,country,date_added,release_year,rating,duration,listed_in,description,duration_cleaned
s5078,1,Godzilla,Japan,2018-01-17,0.3197485802055358,TV-14,1 Season,TV Shows,"A desperate group of refugees attempts to recolonize Earth 20,000 years after Godzilla took over. But one young man wants revenge above all else.",-1.3552582713360075
s5079,0,Katt Williams: Great America,United States,2018-01-16,0.43314254597303553,TV-MA,60 min,Stand-Up Comedy,"The King of underground comedy delivers unflinching riffs on the American political climate, racial tensions, sex and his disdain for roast beef.",-0.19394133428121774
s5080,0,Alibaba Aur 40 Chor,"Soviet Union, India",2018-01-15,-3.8758281531919527,TV-14,147 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",A simple village man is thrown into a web of political intrigue after he takes on a powerful and ruthless gang of bandits.,1.5185090644266925
s5081,0,Pyar Ke Do Pal,India,2018-01-15,-3.1954643585869547,TV-14,153 min,"Dramas, International Movies, Music & Musicals","Twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before.",1.63660909192379
s5082,0,Rip Tide,"Australia, United Arab Emirates",2018-01-15,0.3197485802055358,TV-PG,87 min,"Children & Family Movies, Dramas, Sports Movies","Following an embarrassing viral video, a New York model decides to escape from her suffocating existence by visiting her faraway aunt in Australia.",0.33750878945571994
s5083,1,Disjointed,United States,2018-01-12,0.43314254597303553,TV-MA,2 Seasons,TV Comedies,Pot activist Ruth Whitefeather Feldman runs a medical marijuana dispensary while encouraging her loyal patients to chill out and enjoy the high life.,-1.3355749334198246
s5084,0,Milada,"Czech Republic, United States",2018-01-12,0.3197485802055358,TV-14,124 min,"Dramas, International Movies",Politician and human rights campaigner Milada Horáková battles against all odds to defend her beliefs in a Czechoslovakia under Communist rule.,1.0657922923544865
s5085,0,The Polka King,United States,2018-01-12,0.43314254597303553,TV-14,94 min,"Comedies, Independent Movies","Determined to make it big in America, Polish-born bandleader Jan Lewan draws his fans into a Ponzi scheme in this comedy based on a true story.",0.4752921548690001
s5086,0,The Reservoir Game,South Korea,2018-01-12,0.3197485802055358,TV-MA,100 min,"Documentaries, International Movies","An investigative reporter seeks to expose the whereabouts of a slush fund belonging to the former president of South Korea, Lee Myung-bak.",0.5933921823660974
s5087,0,Tom Segura: Disgraceful,United States,2018-01-12,0.43314254597303553,TV-MA,71 min,Stand-Up Comedy,"Tom Segura gives voice to the sordid thoughts you'd never say out loud, with blunt musings on porn, parking lot power struggles, parenthood and more.",0.02257538279679392
s5088,0,Alejandro Riaño: Especial de stand up,Colombia,2018-01-10,0.43314254597303553,TV-MA,60 min,Stand-Up Comedy,"Colombian comedian Alejandro Riaño discusses the perks of dating a she-wolf, styles of dancing, the quirks of Bogotá men and soccer game announcers.",-0.19394133428121774
s5089,0,The House Next Door,India,2018-01-09,0.3197485802055358,TV-MA,135 min,"Horror Movies, International Movies, Thrillers","In this Hindi version of ""Aval,"" a young couple's relationship is shaken to its core when a mysterious and troubled family moves into the neighborhood.",1.282309009432498
s5090,1,Tundukkan Playboy Itu,United States,2018-01-08,0.20635461443803613,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies","Under pressure from his parents to settle down, a pleasure-seeking playboy falls for a woman who's like nobody he's ever met.",-1.3552582713360075
s5091,1,Episodes,"United Kingdom, United States",2018-01-06,0.3197485802055358,TV-MA,5 Seasons,"Classic & Cult TV, TV Comedies","Hoping to create an American version of their hit British sitcom, two screenwriters run into cultural obstacles, starting with the lead character.",-1.276524919671276
s5092,0,Before I Wake,United States,2018-01-05,0.20635461443803613,PG-13,97 min,"Horror Movies, Thrillers","Still mourning the death of their son, Mark and Jessie welcome foster child Cody into their lives. Soon they discover he has a strange ability.",0.5343421686175487
s5093,1,Devilman Crybaby,Japan,2018-01-05,0.43314254597303553,TV-MA,1 Season,"Anime Series, International TV Shows, TV Horror","With demons reawakened and humanity in turmoil, a sensitive demon-boy is led into a brutal, degenerate war against evil by his mysterious friend, Ryo.",-1.3552582713360075
s5094,0,Mustang Island,United States,2018-01-02,0.3197485802055358,TV-14,86 min,"Comedies, Dramas, Independent Movies","After being dumped on New Year's Eve, Bill pursues his ex-girlfriend to an off-season Gulf Coast beach town, but things get complicated along the way.",0.31782545153953706
s5095,0,Eve's Apple,Spain,2018-01-01,0.3197485802055358,TV-MA,91 min,"Documentaries, International Movies",Interviews with global policymakers and girls in Gambia and Kenya detail the horrors of female genital mutilation and the growing efforts to end it.,0.41624214112045144
s5096,1,Fullmetal Alchemist,Japan,2018-01-01,-1.2677669405394598,TV-14,1 Season,"Anime Series, International TV Shows","Brothers Edward and Alphonse use alchemy to resurrect their mother, but they unleash a chemical reaction that tears apart their bodies.",-1.3552582713360075
s5097,1,Fullmetal Alchemist: Brotherhood,Japan,2018-01-01,-0.47400918016696203,TV-14,5 Seasons,"Anime Series, International TV Shows",After both suffer physical damage – brothers Edward and Alphonse battle nefarious forces to try to reclaim their bodies in this supernatural anime.,-1.276524919671276
s5098,1,Lovesick,United Kingdom,2018-01-01,0.43314254597303553,TV-MA,3 Seasons,"British TV Shows, International TV Shows, Romantic TV Shows","In his quest for true love, Dylan found chlamydia. Joined by friends Evie and Luke, he relives past encounters as he notifies all his former partners.",-1.3158915955036417
s5099,1,Pokémon: Indigo League,Japan,2018-01-01,-1.6079488378419589,TV-Y7,1 Season,"Anime Series, Kids' TV","Explore the world of Pokémon with 10-year-old Ash Ketchum and his partner, Pikachu, as they aim for Ash's ultimate goal: becoming a Pokémon master.",-1.3552582713360075
s5100,1,The Frozen Dead,France,2018-01-01,0.3197485802055358,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",A grisly find atop a mountain in the French Pyrenees leads investigator Martin Servaz into a twisted dance with a serial killer in this icy thriller.,-1.3552582713360075
s5101,1,Dave Chappelle: Equanimity & The Bird Revelation,United States,2017-12-31,0.3197485802055358,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies","Comedy titan Dave Chappelle caps a wild year with two stand-up specials packed with scorching new material, self-reflection and tough love.",-1.3552582713360075
s5102,0,Fun Mom Dinner,United States,2017-12-31,0.3197485802055358,R,82 min,"Comedies, International Movies","Four preschool moms with little in common need a night out to take a break from their kids. But one thing leads to another, and things get rowdy.",0.23909209987480556
s5103,0,Goon: Last of the Enforcers,Canada,2017-12-30,0.20635461443803613,R,102 min,"Comedies, International Movies, Sports Movies","Injury and family push hockey player Doug Glatt into retirement, but his plans change when his beloved former team appoints his nemesis as captain.",0.6327588581984631
s5104,1,La Mante,France,2017-12-29,0.3197485802055358,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","Decades after her capture, a serial killer offers to help solve a string of copycat murders – but only if her son, now a cop, will work by her side.",-1.3552582713360075
s5105,0,The Climb,France,2017-12-29,0.3197485802055358,TV-14,105 min,"Action & Adventure, Comedies, Dramas",A young Senegalese-French man from humble roots sets out to climb Mount Everest to impress the woman he loves – and slowly becomes a media sensation.,0.6918088719470118
s5106,1,Wadi,United States,2017-12-29,0.09296064867053644,TV-14,1 Season,"International TV Shows, TV Dramas","After the death of his father, a passive and good-natured teenager named Wadi struggles with family, work and love.",-1.3552582713360075
s5107,0,Bibi & Tina: Tohuwabohu Total,Germany,2017-12-27,0.3197485802055358,TV-14,106 min,"Children & Family Movies, Music & Musicals",Teen witch Bibi and her pal Tina return to the screen to reconcile a runaway girl with her narrow-minded family and save Falkenstein Castle from chaos.,0.7114922098631946
s5108,0,Mr. Roosevelt,United States,2017-12-26,0.3197485802055358,TV-MA,91 min,"Comedies, Independent Movies","A struggling comedian returns to Austin, Texas, to see her ailing cat and face her messy past – while staying with her ex and his new girlfriend.",0.41624214112045144
s5109,0,Todd Barry: Spicy Honey,United States,2017-12-26,0.3197485802055358,TV-MA,61 min,Stand-Up Comedy,"With bone-dry wit, stand-up comic Todd Barry dissects texting emergencies, Hitler's taste in wine, pricey soap, cheap pizza and much more.",-0.17425799636503486
s5110,1,Part-Time Idol,United States,2017-12-25,0.3197485802055358,TV-14,1 Season,"International TV Shows, Korean TV Shows, TV Comedies","After taking a break from the business, a music producer returns with a new project in mind: launching a co-ed pop idol group.",-1.3552582713360075
s5111,0,Creep 2,United States,2017-12-23,0.3197485802055358,TV-MA,80 min,"Horror Movies, Independent Movies, Thrillers","A video artist finds the perfect character for a sensational piece, but the subject of her dreams soon reveals his insidious side.",0.19972542404243981
s5112,1,Myths & Monsters,United Kingdom,2017-12-23,0.3197485802055358,TV-PG,1 Season,"British TV Shows, Docuseries",This documentary series takes us to the mythic landscapes of Europe to explore some of most enduring legends produced by European culture.,-1.3552582713360075
s5113,1,72 Dangerous Animals: Latin America,"Australia, United States",2017-12-22,0.3197485802055358,TV-14,1 Season,"Docuseries, International TV Shows, Science & Nature TV","Powerful cats, indestructible arachnids and flesh-melting pit vipers are just the beginning in this series about Latin America's deadliest creatures.",-1.3552582713360075
s5114,0,Bright,United States,2017-12-22,0.3197485802055358,TV-MA,118 min,"Action & Adventure, Sci-Fi & Fantasy","In an LA rife with interspecies tensions, a human cop and his orc partner stumble on a powerful object and become embroiled in a prophesied turf war.",0.9476922648573891
s5115,0,Desire,Argentina,2017-12-21,0.3197485802055358,TV-MA,94 min,"Dramas, International Movies, Romantic Movies",A young woman arrives at her estranged sister's wedding to mend fences but falls prey to lust when she meets the groom.,0.4752921548690001
s5116,0,48 Christmas Wishes,Canada,2017-12-20,0.3197485802055358,TV-G,84 min,"Children & Family Movies, Comedies","When a small town's letters to Santa accidentally go up in smoke, two elves venture out of the North Pole to retrieve every missing wish.",0.2784587757071713
s5117,0,Jeremiah Tower: The Last Magnificent,"Mexico, United States",2017-12-20,0.20635461443803613,R,103 min,Documentaries,"This documentary profiles influential chef Jeremiah Tower, who played a pivotal role in the invention of a revolutionary new American cuisine.",0.6524421961146459
s5118,0,Russell Howard: Recalibrate,United Kingdom,2017-12-19,0.3197485802055358,TV-MA,69 min,Stand-Up Comedy,"Self-deprecating comic Russell Howard plows ahead through politics, porn, social media and his own shortcomings. Yet he somehow keeps it positive.",-0.016791293035571832
s5119,1,The Indian Detective,"Canada, Germany, South Africa",2017-12-19,0.3197485802055358,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Comedies","In this crime dramedy, a suspended Canadian cop visits his father in Mumbai and assists in investigating a huge criminal operation with links to home.",-1.3552582713360075
s5120,1,"Hello, My Twenties!",South Korea,2017-12-18,0.3197485802055358,TV-MA,2 Seasons,"International TV Shows, Korean TV Shows, Romantic TV Shows","With different personalities, life goals and taste in men, five female college students become housemates in a shared residence called Belle Epoque.",-1.3355749334198246
s5121,1,Cheuk Wan-Chi: Two Night Stand,United States,2017-12-15,0.09296064867053644,TV-MA,1 Season,"International TV Shows, Stand-Up Comedy & Talk Shows, TV Comedies",Writer and stand-up comedian Cheuk Wan-chi cracks wise at the follies of single womanhood and takes on politics in Hong Kong with nuance and flair.,-1.3552582713360075
s5122,0,Christmas Inheritance,United States,2017-12-15,0.3197485802055358,TV-G,105 min,"Dramas, International Movies, Romantic Movies","To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others.",0.6918088719470118
s5123,0,Muramba,India,2017-12-15,0.3197485802055358,TV-MA,128 min,"Comedies, Dramas, International Movies",A young man and his parents ponder the reasons behind the recent breakdown of a relationship he was in – and the possibility of reconciliation.,1.144525644019218
s5124,0,Pottersville,United States,2017-12-15,0.3197485802055358,PG-13,86 min,"Comedies, Independent Movies","A man's drunken romp in a gorilla suit gets him mistaken for Bigfoot, drawing media attention and tourist dollars to his struggling small town.",0.31782545153953706
s5125,0,Seoul Searching,"South Korea, China, United States",2017-12-15,0.09296064867053644,TV-MA,109 min,"Comedies, Dramas, International Movies",Teens of Korean descent who were born and raised in other countries travel to Seoul to learn about their cultural heritage at a summer camp in 1986.,0.7705422236117433
s5126,1,Wormwood,United States,2017-12-15,0.3197485802055358,TV-14,1 Season,"Crime TV Shows, Docuseries","In this genre-bending tale, Errol Morris explores the mysterious death of a U.S. scientist entangled in a secret Cold War program known as MK-Ultra.",-1.3552582713360075
s5127,1,Halt and Catch Fire,United States,2017-12-14,0.3197485802055358,TV-14,4 Seasons,TV Dramas,"Re-creating the dawn of the personal computer era, this digital drama tracks the fates of an industry visionary and his brilliant colleagues.",-1.296208257587459
s5128,0,Judd Apatow: The Return,United States,2017-12-12,0.3197485802055358,TV-MA,70 min,Stand-Up Comedy,"Judd Apatow returns to stand-up comedy after 25 years, riffing on living with three women, amusing moments from his career and much more.",0.002892044880611045
s5129,1,Dawai Asmara,United States,2017-12-11,0.20635461443803613,TV-14,1 Season,"International TV Shows, TV Dramas","Following life-changing traumas, two girls from different backgrounds fight to discover the identities of their biological parents.",-1.3552582713360075
s5130,0,El Camino Christmas,United States,2017-12-08,0.3197485802055358,TV-MA,89 min,"Comedies, Dramas","Stuck in a liquor store during an alleged robbery, a group of strangers shares hidden truths and forms an unexpected bond on Christmas Eve.",0.3768754652880857
s5131,0,Jaal,India,2017-12-08,-3.1954643585869547,TV-14,162 min,"Action & Adventure, International Movies","When a mysterious woman hires Shankar to spy on a family, he must determine how his own father's abandonment figures into the situation.",1.8137591331694358
s5132,0,Shikari,"India, Soviet Union",2017-12-08,-2.628494529749456,TV-14,163 min,"Dramas, International Movies, Music & Musicals","When Shankar, who performs on the road with partner Chanchal and elephant Appu, falls for a Russian circus performer, jealousies and conflicts arise.",1.8334424710856185
s5133,0,The Secret,"Australia, United States",2017-12-07,-0.9275850432369608,TV-14,91 min,"Documentaries, Faith & Spirituality","An assembly of writers, philosophers and scientists share The Secret, which reputedly brought success to Plato, da Vinci, Einstein and other greats.",0.41624214112045144
s5134,0,Trolls Holiday Special,United States,2017-12-06,0.3197485802055358,TV-Y7,27 min,"Children & Family Movies, Comedies, Music & Musicals","When Queen Poppy realizes that Bridget and the Bergens don't have any holidays, she hatches a plan for Branch and the Snack Pack to help create one.",-0.8434914855152527
s5135,0,Craig Ferguson: Tickle Fight,United States,2017-12-05,0.3197485802055358,TV-MA,67 min,Stand-Up Comedy,"Cheeky comic Craig Ferguson keeps it casual as he discusses '70s porn, Japanese toilets and his mildly crime-filled days as a talk show host.",-0.056157968867937585
s5136,0,Jab Harry Met Sejal,India,2017-12-02,0.3197485802055358,TV-MA,142 min,"Comedies, International Movies, Romantic Movies",A philandering tour guide in Europe begins to develop feelings for one of his clients while helping her search for her lost engagement ring.,1.420092374845778
s5137,0,Temple,"Japan, United States",2017-12-02,0.3197485802055358,TV-MA,78 min,"Horror Movies, Independent Movies",Three unsuspecting American tourists visit a mysterious mountain shrine in Japan despite uncanny warnings from local inhabitants to stay away.,0.16035874821007406
s5138,0,A StoryBots Christmas,United States,2017-12-01,0.3197485802055358,TV-Y,26 min,"Children & Family Movies, Comedies","Bo thinks her holiday gift-giving isn't good enough, so she heads north to study under Santa Claus – only to find he's missing.",-0.8631748234314356
s5139,1,All Hail King Julien,United States,2017-12-01,0.3197485802055358,TV-Y7,5 Seasons,"Kids' TV, TV Comedies","In this Emmy winner for Outstanding Children's Animated Program, Madagascar booty-shaker King Julien takes on the jungle’s craziest adventures.",-1.276524919671276
s5140,1,Dhia Sofea,Malaysia,2017-12-01,0.09296064867053644,TV-14,1 Season,"International TV Shows, TV Dramas","After discovering that she was adopted as an infant, a young woman embarks on a perilous quest to connect with her biological mother.",-1.3552582713360075
s5141,0,DreamWorks Home: For the Holidays,United States,2017-12-01,0.3197485802055358,TV-Y,46 min,"Children & Family Movies, Comedies, Music & Musicals","Oh takes it upon himself to introduce Christmas joy to his fellow Boovs. Unfortunately, his well-meaning mission nearly destroys the city.",-0.469508065107778
s5142,1,Kantaro: The Sweet Tooth Salaryman,Japan,2017-12-01,0.3197485802055358,TV-PG,1 Season,"International TV Shows, TV Comedies",Elite publishing sales rep Kantaro wraps up his client visits in record time so he can secretly pursue his quest to indulge in the tastiest of sweets.,-1.3552582713360075
s5143,0,Monster Island,"India, Mexico",2017-12-01,0.3197485802055358,TV-Y7,81 min,Children & Family Movies,"When a teenager discovers he's not really human, he ventures out to a remote island to explore his roots and confronts a series of wild challenges.",0.2194087619586227
s5144,0,My Happy Family,"Georgia, Germany, France",2017-12-01,0.3197485802055358,TV-14,119 min,"Dramas, Independent Movies, International Movies","A middle-aged wife and mother of two shocks her traditional, multigenerational Georgian household when she announces she's going to live by herself.",0.967375602773572
s5145,1,Oggy and the Cockroaches,France,2017-12-01,0.3197485802055358,TV-Y7,1 Season,"Kids' TV, TV Comedies","Wimpy blue cat Oggy would like nothing more than to snooze, but he's constantly bothered by the three ugly cockroaches who have invaded his home.",-1.3552582713360075
s5146,1,Padamu Aku Bersujud,United States,2017-12-01,0.09296064867053644,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","The son of poor farmers leaves his village to seek his fortune in Kuala Lumpur, where he meets a young woman who's also trying to better her life.",-1.3552582713360075
s5147,0,The Worthy,"United Arab Emirates, Romania",2017-12-01,0.20635461443803613,TV-MA,99 min,"International Movies, Sci-Fi & Fantasy, Thrillers","In the near future, with civilization a thing of the past, a man puts his family in peril when he reluctantly lets outsiders into his compound.",0.5737088444499144
s5148,1,TURN: Washington's Spies,United States,2017-12-01,0.3197485802055358,TV-14,4 Seasons,TV Dramas,"Set in 1778, this period drama recounts the story of Abe Woodhull, an American cabbage farmer obliged to begin spying on the British enemy.",-1.296208257587459
s5149,0,Voyeur,United States,2017-12-01,0.3197485802055358,TV-MA,96 min,Documentaries,Legendary journalist Gay Talese unmasks a motel owner who spied on his guests for decades. But his bombshell story soon becomes a scandal of its own.,0.5146588307013659
s5150,1,Man Down,United Kingdom,2017-11-30,0.3197485802055358,TV-MA,4 Seasons,"British TV Shows, International TV Shows, TV Comedies","A childish idiot trapped in an adult's body, schoolteacher Dan hates his job, hates his girlfriend-less life and has good reason to fear his dad.",-1.296208257587459
s5151,1,Broadchurch,United Kingdom,2017-11-27,0.3197485802055358,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows","After a young boy is murdered in the small seaside town of Broadchurch, local detectives Ellie Miller and Alec Hardy are assigned the mysterious case.",-1.3158915955036417
s5152,0,Poster Boys,India,2017-11-27,0.3197485802055358,PG-13,128 min,"Comedies, International Movies","Three men are stunned to find their faces on a poster promoting vasectomies, and must prove to their upset loved ones that they're innocent victims.",1.144525644019218
s5153,0,Cuba and the Cameraman,United States,2017-11-24,0.3197485802055358,TV-14,114 min,Documentaries,Emmy-winning filmmaker Jon Alpert chronicles the fortunes of three Cuban families over the course of four tumultuous decades in the nation's history.,0.8689589131926576
s5154,0,The Girl from the Song,Spain,2017-11-24,0.20635461443803613,TV-MA,101 min,"Dramas, Independent Movies, International Movies","When an aspiring musician falls for a carefree college student, he follows her to the Nevada desert to declare his love to her and find himself.",0.6130755202822802
s5155,1,The Many Faces of Ito,Japan,2017-11-24,0.3197485802055358,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",A jaded rom-com screenwriter in her 30s mines four love-sick women for their stories under the guise of providing them with romantic advice.,-1.3552582713360075
s5156,1,Trailer Park Boys: Out of the Park: USA,United States,2017-11-24,0.3197485802055358,TV-MA,1 Season,"International TV Shows, TV Comedies","The boys are back on the loose as Bubbles, Julian and Ricky head south of the Canadian border for some outrageous American adventures.",-1.3552582713360075
s5157,1,Bright: The Music Videos,United States,2017-11-23,0.3197485802055358,TV-MA,1 Season,TV Shows,"Explore the hit songs from the Will Smith film ""Bright"" in these music videos from Machine Gun Kelly, Bastille, Logic, Migos and friends.",-1.3552582713360075
s5158,1,Argon,South Korea,2017-11-22,0.3197485802055358,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas","In a world filled with provocative (and often misleading) news, a passionate team of investigative TV reporters strives to bring truths to light.",-1.3552582713360075
s5159,0,Barbra: The Music ... The Mem'ries ... The Magic!,United States,2017-11-22,0.3197485802055358,TV-14,109 min,Music & Musicals,"Iconic songstress Barbra Streisand culminates her 13-city tour in Miami with dazzling ballads, Broadway standards and stories from behind the scenes.",0.7705422236117433
s5160,1,Godless,United States,2017-11-22,0.3197485802055358,TV-MA,1 Season,TV Dramas,"A ruthless outlaw terrorizes the West in search of a former member of his gang, who’s found a new life in a quiet town populated only by women.",-1.3552582713360075
s5161,0,Beat Bugs: All Together Now,"Australia, Canada",2017-11-21,0.3197485802055358,TV-Y,51 min,"Children & Family Movies, Music & Musicals","After winning a local talent show, the Beat Bugs journey to compete on ""The Bug Factor,"" a televised singing contest held in faraway Rocket Ship Park.",-0.3710913755268636
s5162,0,Brian Regan: Nunchucks and Flamethrowers,United States,2017-11-21,0.3197485802055358,TV-PG,61 min,Stand-Up Comedy,"Brian Regan takes relatable family humor to new heights as he talks board games, underwear elastic and looking for hot dogs in all the wrong places.",-0.17425799636503486
s5163,0,Saving Capitalism,United States,2017-11-21,0.3197485802055358,TV-PG,73 min,Documentaries,Former Secretary of Labor Robert Reich meets with Americans from all walks of life as he chronicles a seismic shift in the nation's economy.,0.06194205862915968
s5164,0,A Christmas Prince,United States,2017-11-17,0.3197485802055358,TV-PG,92 min,"Children & Family Movies, Dramas, Romantic Movies",Christmas comes early for an aspiring young journalist when she's sent abroad to get the scoop on a dashing prince who's poised to be king.,0.4359254790366343
s5165,0,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton","Canada, United States",2017-11-17,0.3197485802055358,TV-MA,94 min,Documentaries,"Through the lens of his stunningly immersive performance as Andy Kaufman, Jim Carrey ponders the meaning of life, reality, identity and career.",0.4752921548690001
s5166,1,Longmire,United States,2017-11-17,0.3197485802055358,TV-MA,6 Seasons,"Crime TV Shows, TV Dramas",This contemporary crime thriller focuses on a Wyoming sheriff who's rebuilding his life and career following the death of his wife.,-1.256841581755093
s5167,1,Luna Petunia,United States,2017-11-17,0.3197485802055358,TV-Y,3 Seasons,Kids' TV,"With help from her magic toy chest, fun-loving Luna Petunia enters the fantastic land of Amazia, where adventures, friendship and learning await.",-1.3158915955036417
s5168,0,Mudbound,United States,2017-11-17,0.3197485802055358,R,135 min,"Dramas, Independent Movies","Two Mississippi families – one black, one white – confront the brutal realities of prejudice, farming and friendship in a divided World War II era.",1.282309009432498
s5169,1,Shot in the Dark,United States,2017-11-17,0.3197485802055358,TV-MA,1 Season,Reality TV,"Three rival freelance stringers scour the streets at night to film crime scenes, fires, accidents – and anything else they can sell to news outlets.",-1.3552582713360075
s5170,1,The Irregular at Magic High School,Japan,2017-11-15,-0.020433317096963256,TV-14,1 Season,"Anime Series, International TV Shows, Teen TV Shows","Siblings Tatsuya and Miyuki enroll at Magic High School, where Miyuki's honors status comes between her and her underachieving older brother.",-1.3552582713360075
s5171,1,The Method,Russia,2017-11-15,0.09296064867053644,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",An ambitious young law enforcement graduate is thrilled when her idol takes her on as a trainee. But his methods aren't anything like she imagined.,-1.3552582713360075
s5172,0,DeRay Davis: How to Act Black,United States,2017-11-14,0.3197485802055358,TV-MA,66 min,Stand-Up Comedy,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",-0.07584130678412046
s5173,0,Bon Cop Bad Cop 2,Canada,2017-11-11,0.3197485802055358,TV-MA,126 min,"Action & Adventure, Comedies, International Movies","Two veteran buddy cops are back for a second chapter, this time to tackle a car theft ring that turns out to be much more than they bargained for.",1.105158968186852
s5174,1,Blazing Transfer Students,Japan,2017-11-10,0.3197485802055358,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Comedies","Featuring the boys of Johnny's West, a gang of zany transfer students are recruited for a mysterious mission ordained by their shadowy principal.",-1.3552582713360075
s5175,1,Glitter Force Doki Doki,Japan,2017-11-10,0.3197485802055358,TV-Y7,2 Seasons,"Anime Series, Kids' TV",Four girls summon their inner superheroes to defend Earth and the magical kingdom of Splendorius from King Mercenare and his minions.,-1.3355749334198246
s5176,1,Lady Dynamite,United States,2017-11-10,0.3197485802055358,TV-MA,2 Seasons,TV Comedies,Comedian Maria Bamford stars in a series inspired by her own life. It's the sometimes surreal story of a woman who loses – and then finds – her s**t.,-1.3355749334198246
s5177,0,Mea Culpa,Mexico,2017-11-10,0.3197485802055358,TV-MA,54 min,Stand-Up Comedy,"Raw and outspoken, comedian Alexis de Anda bares her soul about weddings, exercise, sex, gynecologists, drugs and much more in this stand-up special.",-0.312041361778315
s5178,0,The Killer,Brazil,2017-11-10,0.3197485802055358,TV-MA,100 min,"Action & Adventure, International Movies","In lawless badlands, reclusive Cabeleira sets out to discover the fate of his gunman father and grows to be a feared assassin himself.",0.5933921823660974
s5179,1,Fate/Apocrypha,Japan,2017-11-07,0.3197485802055358,TV-MA,2 Seasons,"Anime Series, International TV Shows",The theft of the Greater Grail from Fuyuki City leads to a splintered timeline in which the Great Holy Grail War is waged on an unprecedented scale.,-1.3355749334198246
s5180,0,Jerry Seinfeld: Comedian,United States,2017-11-07,-1.3811609063069596,R,81 min,Documentaries,Christian Charles's documentary follows established comedian Jerry Seinfeld and up-and-comer Orny Adams as they navigate the stand-up circuit.,0.2194087619586227
s5181,1,Project Mc²,United States,2017-11-07,0.3197485802055358,TV-G,6 Seasons,Kids' TV,Teenage spy McKeyla teams up with three other super-smart girls to become secret agents who use their science and tech skills to save the day.,-1.256841581755093
s5182,0,The Journey Is the Destination,United States,2017-11-07,0.20635461443803613,R,123 min,Dramas,Spirited 22-year-old activist and photojournalist Dan Eldon rushes to the frontline of a dangerous relief effort for Somalian refugees in this biopic.,1.0461089544383035
s5183,0,Let It Fall: Los Angeles 1982-1992,United States,2017-11-06,0.3197485802055358,TV-MA,144 min,Documentaries,This documentary chronicles simmering tension and broken trust between L.A.'s black community and police in the decade before the Rodney King riots.,1.459459050678144
s5184,0,Mubarakan,India,2017-11-05,0.3197485802055358,PG-13,153 min,"Comedies, Dramas, International Movies","Chaos ensues after two orphaned twin brothers raised apart team up with their eccentric, unmarried uncle to find a solution to their romantic woes.",1.63660909192379
s5185,1,Akulah Balqis,United States,2017-11-03,0.09296064867053644,TV-14,1 Season,"International TV Shows, TV Dramas","A little girl must enter an orphanage after her parents are arrested, but her life takes a dramatic turn when she escapes and meets a model.",-1.3552582713360075
s5186,1,Alias Grace,Canada,2017-11-03,0.3197485802055358,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","In 19th-century Canada, a psychiatrist weighs whether a murderess should be pardoned due to insanity. Based on Margaret Atwood's award-winning novel.",-1.3552582713360075
s5187,0,Bandie,India,2017-11-01,-4.102616084726952,TV-PG,141 min,"Action & Adventure, Dramas, International Movies","Heirless Maharaj Brajbhan leaves his throne to his cousin Vikram, but when Brajbhan's wife, Badi Rani, finally conceives, Vikram plots to destroy her.",1.4004090369295954
s5188,0,Getaway Plan,Spain,2017-11-01,0.20635461443803613,TV-MA,104 min,"International Movies, Thrillers",Professional burglar and blowtorch expert Víctor is recruited by the Russian mafia to break into a vault as part of an elaborate bank heist.,0.6721255340308289
s5189,0,Hajwala: The Missing Engine,United Arab Emirates,2017-11-01,0.20635461443803613,TV-PG,97 min,"Action & Adventure, Dramas, International Movies",A competitive streetcar racer's obsession with winning drive him to develop a vehicle with an innovative engine that's never been used before.,0.5343421686175487
s5190,0,Pettersson and Findus 2,Germany,2017-11-01,0.20635461443803613,TV-G,82 min,"Children & Family Movies, Comedies","Christmas is just around the corner, but Pettersson and Findus are worried the snowy weather (and lack of a tree) may keep them from celebrating.",0.23909209987480556
s5191,0,The Bittersweet,China,2017-11-01,0.3197485802055358,TV-MA,98 min,"Action & Adventure, Dramas, International Movies","As a killer stalks the streets, a troubled young courier suspects that a doctor may be the long-lost sister he hasn't seen since childhood.",0.5540255065337316
